name,description,price,stock,categoryId,locationId
Product_3737,Description_3737,255,00,88,4,1
Product_3738,Description_3738,347,00,1,3,2
Product_3739,Description_3739,54,00,60,4,2
Product_3740,Description_3740,448,00,45,1,1
Product_3741,Description_3741,372,00,84,2,2
Product_3742,Description_3742,34,00,80,1,1
Product_3743,Description_3743,277,00,40,3,1
Product_3744,Description_3744,311,00,27,1,2
Product_3745,Description_3745,410,00,23,4,2
Product_3746,Description_3746,444,00,9,4,2
Product_3747,Description_3747,422,00,65,4,2
Product_3748,Description_3748,111,00,17,1,2
Product_3749,Description_3749,247,00,72,3,2
Product_3750,Description_3750,142,00,59,2,1
Product_3751,Description_3751,213,00,44,2,1
Product_3752,Description_3752,24,00,36,2,2
Product_3753,Description_3753,33,00,82,3,2
Product_3754,Description_3754,487,00,91,4,1
Product_3755,Description_3755,493,00,83,3,2
Product_3756,Description_3756,486,00,70,3,1
Product_3757,Description_3757,314,00,49,4,1
Product_3758,Description_3758,408,00,88,4,1
Product_3759,Description_3759,410,00,49,2,2
Product_3760,Description_3760,221,00,53,4,1
Product_3761,Description_3761,364,00,75,1,1
Product_3762,Description_3762,290,00,26,3,2
Product_3763,Description_3763,274,00,43,3,2
Product_3764,Description_3764,259,00,74,1,1
Product_3765,Description_3765,86,00,49,2,2
Product_3766,Description_3766,424,00,92,1,2
Product_3767,Description_3767,44,00,78,3,2
Product_3768,Description_3768,95,00,59,3,1
Product_3769,Description_3769,199,00,64,3,2
Product_3770,Description_3770,289,00,7,2,1
Product_3771,Description_3771,138,00,58,1,2
Product_3772,Description_3772,166,00,87,4,1
Product_3773,Description_3773,444,00,50,2,1
Product_3774,Description_3774,272,00,32,4,1
Product_3775,Description_3775,136,00,22,4,1
Product_3776,Description_3776,410,00,73,3,2
Product_3777,Description_3777,53,00,81,3,2
Product_3778,Description_3778,438,00,64,1,1
Product_3779,Description_3779,138,00,68,1,1
Product_3780,Description_3780,26,00,81,2,2
Product_3781,Description_3781,312,00,7,1,2
Product_3782,Description_3782,147,00,11,3,1
Product_3783,Description_3783,272,00,63,2,1
Product_3784,Description_3784,325,00,83,3,1
Product_3785,Description_3785,477,00,1,2,1
Product_3786,Description_3786,423,00,56,4,1
Product_3787,Description_3787,81,00,6,3,1
Product_3788,Description_3788,472,00,75,1,2
Product_3789,Description_3789,261,00,72,2,2
Product_3790,Description_3790,134,00,7,4,2
Product_3791,Description_3791,469,00,32,3,2
Product_3792,Description_3792,154,00,53,3,1
Product_3793,Description_3793,125,00,35,2,1
Product_3794,Description_3794,202,00,46,4,1
Product_3795,Description_3795,232,00,49,2,2
Product_3796,Description_3796,232,00,48,4,1
Product_3797,Description_3797,67,00,24,2,2
Product_3798,Description_3798,416,00,48,2,2
Product_3799,Description_3799,377,00,12,1,1
Product_3800,Description_3800,209,00,92,1,2
Product_3801,Description_3801,351,00,72,1,2
Product_3802,Description_3802,239,00,90,4,2
Product_3803,Description_3803,122,00,19,4,2
Product_3804,Description_3804,80,00,34,1,2
Product_3805,Description_3805,288,00,22,1,2
Product_3806,Description_3806,232,00,63,3,2
Product_3807,Description_3807,164,00,86,2,2
Product_3808,Description_3808,152,00,65,2,1
Product_3809,Description_3809,467,00,14,1,2
Product_3810,Description_3810,187,00,83,1,1
Product_3811,Description_3811,82,00,90,2,2
Product_3812,Description_3812,257,00,76,3,1
Product_3813,Description_3813,409,00,63,1,1
Product_3814,Description_3814,68,00,8,4,2
Product_3815,Description_3815,37,00,91,1,2
Product_3816,Description_3816,291,00,22,3,1
Product_3817,Description_3817,157,00,1,3,2
Product_3818,Description_3818,259,00,22,1,2
Product_3819,Description_3819,202,00,84,1,1
Product_3820,Description_3820,40,00,35,1,1
Product_3821,Description_3821,356,00,40,1,2
Product_3822,Description_3822,218,00,19,4,1
Product_3823,Description_3823,336,00,52,2,1
Product_3824,Description_3824,263,00,31,3,1
Product_3825,Description_3825,107,00,43,4,1
Product_3826,Description_3826,49,00,99,3,2
Product_3827,Description_3827,77,00,15,2,2
Product_3828,Description_3828,418,00,15,3,1
Product_3829,Description_3829,227,00,23,2,1
Product_3830,Description_3830,449,00,38,4,2
Product_3831,Description_3831,280,00,75,1,2
Product_3832,Description_3832,371,00,20,3,1
Product_3833,Description_3833,210,00,83,4,2
Product_3834,Description_3834,334,00,6,1,2
Product_3835,Description_3835,331,00,77,2,1
Product_3836,Description_3836,35,00,83,3,1
Product_3837,Description_3837,321,00,84,3,2
Product_3838,Description_3838,423,00,22,1,1
Product_3839,Description_3839,119,00,56,3,2
Product_3840,Description_3840,59,00,91,2,1
Product_3841,Description_3841,478,00,90,3,2
Product_3842,Description_3842,412,00,15,4,1
Product_3843,Description_3843,203,00,54,4,2
Product_3844,Description_3844,439,00,59,2,1
Product_3845,Description_3845,377,00,5,3,2
Product_3846,Description_3846,379,00,75,4,2
Product_3847,Description_3847,130,00,59,2,1
Product_3848,Description_3848,380,00,62,4,1
Product_3849,Description_3849,311,00,84,2,1
Product_3850,Description_3850,281,00,44,3,2
Product_3851,Description_3851,216,00,67,1,2
Product_3852,Description_3852,342,00,34,4,1
Product_3853,Description_3853,35,00,66,2,1
Product_3854,Description_3854,396,00,10,2,1
Product_3855,Description_3855,144,00,53,3,1
Product_3856,Description_3856,49,00,32,1,1
Product_3857,Description_3857,101,00,21,2,1
Product_3858,Description_3858,295,00,19,4,1
Product_3859,Description_3859,336,00,77,4,2
Product_3860,Description_3860,84,00,77,4,2
Product_3861,Description_3861,225,00,55,4,1
Product_3862,Description_3862,367,00,58,4,2
Product_3863,Description_3863,377,00,28,3,2
Product_3864,Description_3864,408,00,98,3,1
Product_3865,Description_3865,16,00,30,4,2
Product_3866,Description_3866,139,00,71,4,2
Product_3867,Description_3867,246,00,60,3,2
Product_3868,Description_3868,374,00,32,2,2
Product_3869,Description_3869,191,00,68,1,1
Product_3870,Description_3870,184,00,23,1,2
Product_3871,Description_3871,280,00,60,4,2
Product_3872,Description_3872,494,00,29,2,2
Product_3873,Description_3873,475,00,12,3,2
Product_3874,Description_3874,240,00,37,3,1
Product_3875,Description_3875,291,00,24,2,1
Product_3876,Description_3876,72,00,55,1,2
Product_3877,Description_3877,59,00,56,1,2
Product_3878,Description_3878,333,00,47,3,2
Product_3879,Description_3879,468,00,69,3,2
Product_3880,Description_3880,298,00,72,2,1
Product_3881,Description_3881,482,00,94,4,2
Product_3882,Description_3882,237,00,75,4,2
Product_3883,Description_3883,483,00,48,2,1
Product_3884,Description_3884,204,00,32,3,1
Product_3885,Description_3885,476,00,28,2,1
Product_3886,Description_3886,98,00,74,1,1
Product_3887,Description_3887,67,00,51,1,1
Product_3888,Description_3888,102,00,42,4,1
Product_3889,Description_3889,361,00,15,3,1
Product_3890,Description_3890,75,00,39,3,1
Product_3891,Description_3891,17,00,70,4,2
Product_3892,Description_3892,151,00,46,1,2
Product_3893,Description_3893,118,00,75,2,2
Product_3894,Description_3894,59,00,30,3,1
Product_3895,Description_3895,355,00,95,2,1
Product_3896,Description_3896,338,00,39,2,1
Product_3897,Description_3897,196,00,11,1,1
Product_3898,Description_3898,171,00,24,3,2
Product_3899,Description_3899,34,00,32,4,1
Product_3900,Description_3900,34,00,80,3,1
Product_3901,Description_3901,163,00,69,4,1
Product_3902,Description_3902,98,00,40,2,1
Product_3903,Description_3903,247,00,3,1,1
Product_3904,Description_3904,367,00,67,4,1
Product_3905,Description_3905,378,00,37,3,2
Product_3906,Description_3906,256,00,51,1,1
Product_3907,Description_3907,211,00,27,2,2
Product_3908,Description_3908,109,00,44,2,2
Product_3909,Description_3909,176,00,13,4,2
Product_3910,Description_3910,308,00,35,4,1
Product_3911,Description_3911,396,00,35,3,1
Product_3912,Description_3912,100,00,60,4,2
Product_3913,Description_3913,497,00,59,4,1
Product_3914,Description_3914,236,00,31,4,1
Product_3915,Description_3915,42,00,12,3,2
Product_3916,Description_3916,131,00,60,3,2
Product_3917,Description_3917,42,00,70,2,2
Product_3918,Description_3918,218,00,46,1,2
Product_3919,Description_3919,268,00,43,4,2
Product_3920,Description_3920,347,00,65,1,2
Product_3921,Description_3921,208,00,86,1,2
Product_3922,Description_3922,171,00,60,3,2
Product_3923,Description_3923,233,00,48,1,1
Product_3924,Description_3924,240,00,11,3,1
Product_3925,Description_3925,388,00,38,3,1
Product_3926,Description_3926,110,00,40,2,1
Product_3927,Description_3927,70,00,31,1,2
Product_3928,Description_3928,173,00,36,4,2
Product_3929,Description_3929,461,00,71,3,1
Product_3930,Description_3930,110,00,41,2,1
Product_3931,Description_3931,91,00,3,2,1
Product_3932,Description_3932,238,00,93,2,2
Product_3933,Description_3933,238,00,51,2,1
Product_3934,Description_3934,12,00,30,1,1
Product_3935,Description_3935,199,00,43,4,1
Product_3936,Description_3936,335,00,65,2,1
Product_3937,Description_3937,84,00,52,1,1
Product_3938,Description_3938,173,00,81,2,2
Product_3939,Description_3939,223,00,45,4,1
Product_3940,Description_3940,188,00,16,2,1
Product_3941,Description_3941,301,00,11,2,2
Product_3942,Description_3942,150,00,45,1,1
Product_3943,Description_3943,354,00,85,2,2
Product_3944,Description_3944,152,00,22,2,1
Product_3945,Description_3945,178,00,53,2,1
Product_3946,Description_3946,401,00,47,3,2
Product_3947,Description_3947,237,00,53,1,2
Product_3948,Description_3948,216,00,78,3,2
Product_3949,Description_3949,106,00,12,1,1
Product_3950,Description_3950,58,00,8,2,2
Product_3951,Description_3951,266,00,79,4,1
Product_3952,Description_3952,270,00,13,4,2
Product_3953,Description_3953,144,00,11,1,1
Product_3954,Description_3954,364,00,53,1,2
Product_3955,Description_3955,421,00,1,2,2
Product_3956,Description_3956,399,00,74,3,2
Product_3957,Description_3957,190,00,48,2,2
Product_3958,Description_3958,15,00,69,2,2
Product_3959,Description_3959,20,00,86,1,2
Product_3960,Description_3960,194,00,42,2,2
Product_3961,Description_3961,485,00,97,2,2
Product_3962,Description_3962,279,00,11,2,2
Product_3963,Description_3963,163,00,81,1,1
Product_3964,Description_3964,104,00,31,2,1
Product_3965,Description_3965,332,00,98,2,1
Product_3966,Description_3966,64,00,24,2,2
Product_3967,Description_3967,44,00,65,3,2
Product_3968,Description_3968,409,00,28,4,1
Product_3969,Description_3969,302,00,28,4,2
Product_3970,Description_3970,179,00,11,1,2
Product_3971,Description_3971,37,00,91,1,1
Product_3972,Description_3972,48,00,26,2,1
Product_3973,Description_3973,78,00,20,3,1
Product_3974,Description_3974,22,00,68,4,2
Product_3975,Description_3975,294,00,9,4,2
Product_3976,Description_3976,208,00,32,2,2
Product_3977,Description_3977,343,00,51,4,1
Product_3978,Description_3978,207,00,69,3,2
Product_3979,Description_3979,37,00,28,2,1
Product_3980,Description_3980,262,00,64,3,1
Product_3981,Description_3981,392,00,15,4,1
Product_3982,Description_3982,324,00,11,3,1
Product_3983,Description_3983,102,00,36,2,2
Product_3984,Description_3984,170,00,21,4,2
Product_3985,Description_3985,134,00,90,4,1
Product_3986,Description_3986,393,00,94,4,2
Product_3987,Description_3987,408,00,75,4,2
Product_3988,Description_3988,254,00,80,2,1
Product_3989,Description_3989,294,00,13,2,1
Product_3990,Description_3990,453,00,77,1,2
Product_3991,Description_3991,159,00,28,2,2
Product_3992,Description_3992,142,00,9,1,1
Product_3993,Description_3993,321,00,7,1,2
Product_3994,Description_3994,308,00,61,4,2
Product_3995,Description_3995,462,00,2,1,1
Product_3996,Description_3996,299,00,62,4,2
Product_3997,Description_3997,232,00,69,2,2
Product_3998,Description_3998,11,00,40,4,1
Product_3999,Description_3999,485,00,1,2,1
Product_4000,Description_4000,10,00,91,2,2
Product_4001,Description_4001,357,00,9,3,1
Product_4002,Description_4002,119,00,69,1,1
Product_4003,Description_4003,227,00,69,1,1
Product_4004,Description_4004,108,00,69,4,2
Product_4005,Description_4005,149,00,63,1,2
Product_4006,Description_4006,448,00,42,4,2
Product_4007,Description_4007,107,00,24,2,2
Product_4008,Description_4008,86,00,56,1,2
Product_4009,Description_4009,154,00,79,3,2
Product_4010,Description_4010,304,00,20,2,1
Product_4011,Description_4011,197,00,88,4,2
Product_4012,Description_4012,383,00,8,2,1
Product_4013,Description_4013,16,00,27,2,1
Product_4014,Description_4014,290,00,86,4,1
Product_4015,Description_4015,50,00,11,4,2
Product_4016,Description_4016,453,00,80,3,1
Product_4017,Description_4017,117,00,60,4,2
Product_4018,Description_4018,348,00,11,4,1
Product_4019,Description_4019,479,00,80,1,1
Product_4020,Description_4020,471,00,52,2,2
Product_4021,Description_4021,118,00,20,2,2
Product_4022,Description_4022,410,00,31,2,2
Product_4023,Description_4023,171,00,95,1,2
Product_4024,Description_4024,333,00,96,1,2
Product_4025,Description_4025,249,00,67,1,1
Product_4026,Description_4026,221,00,96,3,2
Product_4027,Description_4027,337,00,19,2,2
Product_4028,Description_4028,456,00,77,2,2
Product_4029,Description_4029,438,00,85,4,2
Product_4030,Description_4030,185,00,84,2,1
Product_4031,Description_4031,352,00,5,3,1
Product_4032,Description_4032,61,00,96,3,1
Product_4033,Description_4033,282,00,17,1,1
Product_4034,Description_4034,257,00,67,3,2
Product_4035,Description_4035,460,00,82,2,2
Product_4036,Description_4036,153,00,49,4,1
Product_4037,Description_4037,171,00,81,2,2
Product_4038,Description_4038,366,00,17,1,2
Product_4039,Description_4039,432,00,77,4,1
Product_4040,Description_4040,173,00,14,2,1
Product_4041,Description_4041,478,00,30,4,1
Product_4042,Description_4042,47,00,77,4,1
Product_4043,Description_4043,16,00,80,1,1
Product_4044,Description_4044,282,00,30,2,2
Product_4045,Description_4045,141,00,21,3,1
Product_4046,Description_4046,89,00,22,1,1
Product_4047,Description_4047,18,00,27,1,1
Product_4048,Description_4048,339,00,75,1,1
Product_4049,Description_4049,344,00,82,4,1
Product_4050,Description_4050,483,00,80,4,1
Product_4051,Description_4051,470,00,42,1,1
Product_4052,Description_4052,241,00,28,2,2
Product_4053,Description_4053,121,00,80,1,1
Product_4054,Description_4054,417,00,81,1,1
Product_4055,Description_4055,242,00,74,2,1
Product_4056,Description_4056,373,00,20,2,2
Product_4057,Description_4057,361,00,78,1,2
Product_4058,Description_4058,356,00,29,4,1
Product_4059,Description_4059,493,00,59,4,2
Product_4060,Description_4060,117,00,43,3,1
Product_4061,Description_4061,325,00,82,1,2
Product_4062,Description_4062,155,00,55,1,1
Product_4063,Description_4063,64,00,67,1,1
Product_4064,Description_4064,100,00,6,1,1
Product_4065,Description_4065,399,00,66,3,1
Product_4066,Description_4066,431,00,54,4,2
Product_4067,Description_4067,491,00,90,2,2
Product_4068,Description_4068,455,00,39,1,1
Product_4069,Description_4069,468,00,55,1,2
Product_4070,Description_4070,453,00,48,1,1
Product_4071,Description_4071,240,00,66,2,2
Product_4072,Description_4072,24,00,22,1,2
Product_4073,Description_4073,362,00,10,2,1
Product_4074,Description_4074,85,00,62,2,2
Product_4075,Description_4075,410,00,38,4,2
Product_4076,Description_4076,347,00,41,2,2
Product_4077,Description_4077,112,00,84,3,1
Product_4078,Description_4078,45,00,25,1,1
Product_4079,Description_4079,422,00,81,3,1
Product_4080,Description_4080,261,00,16,4,2
Product_4081,Description_4081,200,00,44,4,2
Product_4082,Description_4082,376,00,86,4,1
Product_4083,Description_4083,338,00,66,1,2
Product_4084,Description_4084,217,00,91,4,1
Product_4085,Description_4085,336,00,5,3,1
Product_4086,Description_4086,203,00,22,3,2
Product_4087,Description_4087,142,00,31,2,1
Product_4088,Description_4088,78,00,56,4,1
Product_4089,Description_4089,494,00,12,4,2
Product_4090,Description_4090,417,00,79,4,2
Product_4091,Description_4091,113,00,17,2,1
Product_4092,Description_4092,76,00,9,3,1
Product_4093,Description_4093,410,00,78,4,1
Product_4094,Description_4094,195,00,14,1,2
Product_4095,Description_4095,492,00,94,4,1
Product_4096,Description_4096,372,00,3,3,1
Product_4097,Description_4097,287,00,85,2,2
Product_4098,Description_4098,352,00,61,4,2
Product_4099,Description_4099,233,00,69,4,1
Product_4100,Description_4100,40,00,84,2,2
Product_4101,Description_4101,374,00,19,2,1
Product_4102,Description_4102,347,00,95,4,1
Product_4103,Description_4103,298,00,64,2,2
Product_4104,Description_4104,455,00,28,3,2
Product_4105,Description_4105,333,00,68,4,2
Product_4106,Description_4106,82,00,42,3,2
Product_4107,Description_4107,259,00,16,1,2
Product_4108,Description_4108,328,00,11,3,2
Product_4109,Description_4109,32,00,13,1,1
Product_4110,Description_4110,233,00,40,3,2
Product_4111,Description_4111,428,00,86,3,1
Product_4112,Description_4112,84,00,18,4,1
Product_4113,Description_4113,324,00,34,2,1
Product_4114,Description_4114,241,00,82,1,1
Product_4115,Description_4115,491,00,55,1,2
Product_4116,Description_4116,42,00,18,4,1
Product_4117,Description_4117,309,00,72,4,2
Product_4118,Description_4118,284,00,60,3,1
Product_4119,Description_4119,97,00,66,3,2
Product_4120,Description_4120,158,00,29,4,1
Product_4121,Description_4121,324,00,18,4,2
Product_4122,Description_4122,417,00,42,4,2
Product_4123,Description_4123,131,00,47,2,1
Product_4124,Description_4124,398,00,13,2,2
Product_4125,Description_4125,252,00,56,3,2
Product_4126,Description_4126,357,00,48,2,1
Product_4127,Description_4127,199,00,90,2,1
Product_4128,Description_4128,210,00,30,3,2
Product_4129,Description_4129,396,00,54,1,2
Product_4130,Description_4130,26,00,40,1,2
Product_4131,Description_4131,64,00,13,1,1
Product_4132,Description_4132,117,00,40,4,2
Product_4133,Description_4133,447,00,44,4,2
Product_4134,Description_4134,338,00,5,4,1
Product_4135,Description_4135,122,00,21,3,2
Product_4136,Description_4136,65,00,52,4,1
Product_4137,Description_4137,478,00,17,3,2
Product_4138,Description_4138,268,00,25,2,1
Product_4139,Description_4139,213,00,94,2,1
Product_4140,Description_4140,40,00,37,4,2
Product_4141,Description_4141,243,00,25,1,1
Product_4142,Description_4142,402,00,87,2,1
Product_4143,Description_4143,59,00,19,1,1
Product_4144,Description_4144,166,00,59,1,2
Product_4145,Description_4145,177,00,32,1,1
Product_4146,Description_4146,499,00,89,3,2
Product_4147,Description_4147,392,00,60,1,2
Product_4148,Description_4148,248,00,87,2,1
Product_4149,Description_4149,198,00,13,3,1
Product_4150,Description_4150,169,00,16,3,1
Product_4151,Description_4151,251,00,22,3,2
Product_4152,Description_4152,31,00,24,3,1
Product_4153,Description_4153,40,00,74,1,2
Product_4154,Description_4154,292,00,94,3,1
Product_4155,Description_4155,116,00,91,1,1
Product_4156,Description_4156,300,00,24,1,2
Product_4157,Description_4157,241,00,63,1,2
Product_4158,Description_4158,471,00,28,2,2
Product_4159,Description_4159,85,00,61,1,2
Product_4160,Description_4160,165,00,28,1,2
Product_4161,Description_4161,264,00,20,1,1
Product_4162,Description_4162,290,00,38,2,1
Product_4163,Description_4163,72,00,82,4,2
Product_4164,Description_4164,43,00,29,1,1
Product_4165,Description_4165,112,00,37,3,1
Product_4166,Description_4166,150,00,2,1,1
Product_4167,Description_4167,252,00,12,4,2
Product_4168,Description_4168,353,00,42,2,2
Product_4169,Description_4169,58,00,75,3,1
Product_4170,Description_4170,163,00,54,1,2
Product_4171,Description_4171,291,00,64,4,1
Product_4172,Description_4172,238,00,37,2,1
Product_4173,Description_4173,233,00,93,2,2
Product_4174,Description_4174,65,00,57,1,2
Product_4175,Description_4175,127,00,14,2,2
Product_4176,Description_4176,382,00,71,4,2
Product_4177,Description_4177,169,00,66,4,2
Product_4178,Description_4178,97,00,12,3,2
Product_4179,Description_4179,58,00,43,1,2
Product_4180,Description_4180,45,00,43,1,1
Product_4181,Description_4181,486,00,72,2,2
Product_4182,Description_4182,180,00,8,4,1
Product_4183,Description_4183,39,00,52,4,2
Product_4184,Description_4184,466,00,45,1,1
Product_4185,Description_4185,375,00,10,1,2
Product_4186,Description_4186,499,00,13,3,2
Product_4187,Description_4187,144,00,29,2,2
Product_4188,Description_4188,35,00,1,4,1
Product_4189,Description_4189,263,00,37,2,1
Product_4190,Description_4190,81,00,6,4,2
Product_4191,Description_4191,473,00,13,2,2
Product_4192,Description_4192,19,00,91,2,2
Product_4193,Description_4193,224,00,28,4,1
Product_4194,Description_4194,241,00,16,2,2
Product_4195,Description_4195,80,00,78,1,2
Product_4196,Description_4196,84,00,65,3,2
Product_4197,Description_4197,461,00,83,4,2
Product_4198,Description_4198,402,00,38,4,2
Product_4199,Description_4199,93,00,79,4,2
Product_4200,Description_4200,188,00,80,1,2
Product_4201,Description_4201,374,00,28,2,1
Product_4202,Description_4202,381,00,90,1,2
Product_4203,Description_4203,406,00,48,1,2
Product_4204,Description_4204,117,00,72,1,2
Product_4205,Description_4205,184,00,20,2,2
Product_4206,Description_4206,378,00,66,1,2
Product_4207,Description_4207,364,00,83,1,1
Product_4208,Description_4208,379,00,55,2,2
Product_4209,Description_4209,346,00,57,3,2
Product_4210,Description_4210,344,00,85,3,1
Product_4211,Description_4211,69,00,92,2,2
Product_4212,Description_4212,72,00,16,3,2
Product_4213,Description_4213,77,00,44,1,2
Product_4214,Description_4214,440,00,43,2,1
Product_4215,Description_4215,368,00,26,3,2
Product_4216,Description_4216,191,00,65,2,2
Product_4217,Description_4217,207,00,52,4,1
Product_4218,Description_4218,372,00,33,1,2
Product_4219,Description_4219,121,00,84,4,2
Product_4220,Description_4220,152,00,66,4,2
Product_4221,Description_4221,181,00,21,1,1
Product_4222,Description_4222,258,00,34,4,2
Product_4223,Description_4223,149,00,42,3,1
Product_4224,Description_4224,171,00,35,4,1
Product_4225,Description_4225,118,00,2,3,1
Product_4226,Description_4226,359,00,19,4,1
Product_4227,Description_4227,63,00,12,1,2
Product_4228,Description_4228,453,00,29,1,2
Product_4229,Description_4229,388,00,26,1,1
Product_4230,Description_4230,151,00,35,1,2
Product_4231,Description_4231,467,00,99,1,1
Product_4232,Description_4232,309,00,56,3,1
Product_4233,Description_4233,449,00,91,3,1
Product_4234,Description_4234,172,00,50,4,2
Product_4235,Description_4235,414,00,18,4,2
Product_4236,Description_4236,45,00,29,1,1
Product_4237,Description_4237,12,00,19,1,1
Product_4238,Description_4238,430,00,52,3,1
Product_4239,Description_4239,329,00,40,3,2
Product_4240,Description_4240,201,00,74,3,1
Product_4241,Description_4241,31,00,83,2,2
Product_4242,Description_4242,167,00,32,4,1
Product_4243,Description_4243,425,00,85,1,1
Product_4244,Description_4244,70,00,96,4,2
Product_4245,Description_4245,89,00,44,3,2
Product_4246,Description_4246,159,00,49,1,1
Product_4247,Description_4247,332,00,33,4,1
Product_4248,Description_4248,289,00,87,3,2
Product_4249,Description_4249,54,00,3,2,1
Product_4250,Description_4250,452,00,6,4,1
Product_4251,Description_4251,324,00,38,3,1
Product_4252,Description_4252,320,00,87,3,2
Product_4253,Description_4253,362,00,43,2,1
Product_4254,Description_4254,494,00,16,4,1
Product_4255,Description_4255,425,00,17,1,1
Product_4256,Description_4256,270,00,48,4,2
Product_4257,Description_4257,220,00,83,1,2
Product_4258,Description_4258,260,00,4,2,2
Product_4259,Description_4259,491,00,4,4,1
Product_4260,Description_4260,179,00,93,4,1
Product_4261,Description_4261,436,00,49,1,1
Product_4262,Description_4262,430,00,94,3,2
Product_4263,Description_4263,409,00,56,1,2
Product_4264,Description_4264,191,00,99,2,1
Product_4265,Description_4265,463,00,31,2,1
Product_4266,Description_4266,264,00,8,4,2
Product_4267,Description_4267,304,00,79,2,2
Product_4268,Description_4268,183,00,3,1,2
Product_4269,Description_4269,167,00,84,3,1
Product_4270,Description_4270,295,00,20,2,1
Product_4271,Description_4271,125,00,22,3,2
Product_4272,Description_4272,388,00,53,3,1
Product_4273,Description_4273,264,00,60,3,1
Product_4274,Description_4274,396,00,69,4,2
Product_4275,Description_4275,254,00,5,4,1
Product_4276,Description_4276,50,00,88,3,2
Product_4277,Description_4277,149,00,54,3,1
Product_4278,Description_4278,338,00,97,4,1
Product_4279,Description_4279,178,00,91,1,2
Product_4280,Description_4280,56,00,7,2,2
Product_4281,Description_4281,214,00,88,4,2
Product_4282,Description_4282,68,00,67,3,2
Product_4283,Description_4283,115,00,26,2,2
Product_4284,Description_4284,404,00,98,2,2
Product_4285,Description_4285,427,00,89,1,2
Product_4286,Description_4286,421,00,27,1,1
Product_4287,Description_4287,344,00,39,2,1
Product_4288,Description_4288,69,00,36,2,2
Product_4289,Description_4289,329,00,42,3,2
Product_4290,Description_4290,448,00,98,3,1
Product_4291,Description_4291,110,00,55,3,2
Product_4292,Description_4292,350,00,63,2,2
Product_4293,Description_4293,455,00,34,2,2
Product_4294,Description_4294,184,00,57,4,1
Product_4295,Description_4295,304,00,1,2,2
Product_4296,Description_4296,338,00,22,4,2
Product_4297,Description_4297,495,00,39,3,2
Product_4298,Description_4298,287,00,49,2,2
Product_4299,Description_4299,23,00,33,2,1
Product_4300,Description_4300,43,00,49,1,2
Product_4301,Description_4301,229,00,11,2,2
Product_4302,Description_4302,272,00,8,1,2
Product_4303,Description_4303,40,00,55,3,2
Product_4304,Description_4304,261,00,5,3,2
Product_4305,Description_4305,138,00,86,1,1
Product_4306,Description_4306,29,00,18,3,1
Product_4307,Description_4307,390,00,93,4,2
Product_4308,Description_4308,328,00,45,2,2
Product_4309,Description_4309,95,00,40,2,2
Product_4310,Description_4310,337,00,85,3,2
Product_4311,Description_4311,111,00,65,3,2
Product_4312,Description_4312,286,00,42,1,2
Product_4313,Description_4313,308,00,56,2,1
Product_4314,Description_4314,319,00,77,4,2
Product_4315,Description_4315,225,00,17,3,2
Product_4316,Description_4316,329,00,71,4,2
Product_4317,Description_4317,318,00,99,1,2
Product_4318,Description_4318,401,00,66,4,1
Product_4319,Description_4319,450,00,41,1,2
Product_4320,Description_4320,280,00,88,3,2
Product_4321,Description_4321,257,00,58,3,1
Product_4322,Description_4322,392,00,1,2,2
Product_4323,Description_4323,395,00,17,1,2
Product_4324,Description_4324,387,00,77,4,1
Product_4325,Description_4325,23,00,28,1,1
Product_4326,Description_4326,479,00,20,3,2
Product_4327,Description_4327,137,00,89,2,1
Product_4328,Description_4328,131,00,2,3,1
Product_4329,Description_4329,373,00,8,4,1
Product_4330,Description_4330,205,00,97,4,1
Product_4331,Description_4331,204,00,54,2,2
Product_4332,Description_4332,227,00,87,2,2
Product_4333,Description_4333,405,00,61,1,1
Product_4334,Description_4334,346,00,37,1,1
Product_4335,Description_4335,243,00,95,4,1
Product_4336,Description_4336,85,00,90,1,1
Product_4337,Description_4337,212,00,48,2,1
Product_4338,Description_4338,102,00,59,1,2
Product_4339,Description_4339,498,00,49,1,2
Product_4340,Description_4340,102,00,86,1,1
Product_4341,Description_4341,497,00,76,3,2
Product_4342,Description_4342,142,00,49,4,2
Product_4343,Description_4343,58,00,8,1,1
Product_4344,Description_4344,442,00,64,4,1
Product_4345,Description_4345,188,00,4,2,2
Product_4346,Description_4346,73,00,68,3,1
Product_4347,Description_4347,28,00,9,2,2
Product_4348,Description_4348,485,00,8,1,2
Product_4349,Description_4349,228,00,32,2,1
Product_4350,Description_4350,152,00,41,4,1
Product_4351,Description_4351,132,00,62,3,1
Product_4352,Description_4352,444,00,67,2,2
Product_4353,Description_4353,473,00,76,4,1
Product_4354,Description_4354,420,00,8,4,2
Product_4355,Description_4355,128,00,39,4,1
Product_4356,Description_4356,144,00,93,1,1
Product_4357,Description_4357,313,00,81,2,1
Product_4358,Description_4358,467,00,11,4,2
Product_4359,Description_4359,48,00,24,1,2
Product_4360,Description_4360,86,00,14,1,2
Product_4361,Description_4361,89,00,64,1,2
Product_4362,Description_4362,272,00,9,1,1
Product_4363,Description_4363,433,00,17,4,1
Product_4364,Description_4364,450,00,88,1,1
Product_4365,Description_4365,465,00,1,2,1
Product_4366,Description_4366,21,00,4,3,1
Product_4367,Description_4367,241,00,43,4,1
Product_4368,Description_4368,175,00,91,1,1
Product_4369,Description_4369,370,00,68,2,2
Product_4370,Description_4370,395,00,21,4,2
Product_4371,Description_4371,379,00,77,3,1
